DateTime,SPX_Position,SPX_Return,rf_daily
2014-06-19,1,0.001277478576659385,7.935717540874521e-07
2014-06-20,1,0.001730058322732653,7.935717540874521e-07
2014-06-23,1,-0.000132464078758554,1.190298363207276e-06
2014-06-24,1,-0.006435310620591661,1.190298363207276e-06
2014-06-25,1,0.004897511217437867,1.190298363207276e-06
2014-06-26,1,-0.00117888399729138,1.586985470813929e-06
2014-06-27,1,0.001910868625069062,1.190298363207276e-06
2014-06-30,1,-0.0003722566922789161,1.586985470813929e-06
2014-07-01,1,0.0066777704405796,7.935717540874521e-07
2014-07-02,1,0.0006588129971374368,7.935717540874521e-07
2014-07-03,1,0.00547950811589959,3.968056356828953e-07
2014-07-07,1,-0.00392352185010969,1.586985470813929e-06
2014-07-08,1,-0.007048802014750888,1.190298363207276e-06
2014-07-09,1,0.004644267890169473,1.190298363207276e-06
2014-07-10,1,-0.004131071874054704,7.935717540874521e-07
2014-07-11,1,0.001470922745240744,7.935717540874521e-07
2014-07-14,1,0.004843552990250855,1.190298363207276e-06
2014-07-15,1,-0.001932095663463307,7.935717540874521e-07
2014-07-16,1,0.004201084929208454,7.935717540874521e-07
2014-07-17,1,-0.01183402645755172,7.935717540874521e-07
2014-07-18,1,0.01026493556884089,7.935717540874521e-07
2014-07-21,1,-0.002320250471782193,1.190298363207276e-06
2014-07-22,1,0.005016150134305786,1.190298363207276e-06
2014-07-23,1,0.001754438005651782,1.190298363207276e-06
2014-07-24,1,0.0004881559218916642,1.190298363207276e-06
2014-07-25,1,-0.004849150767687771,1.190298363207276e-06
2014-07-28,1,0.0002881549022033525,1.586985470813929e-06
2014-07-29,1,-0.004527786939807599,7.935717540874521e-07
2014-07-30,1,6.091277451769628e-05,1.586985470813929e-06
2014-07-31,1,-0.01999924034066203,1.190298363207276e-06
2014-08-01,1,-0.002859121137017251,1.190298363207276e-06
2014-08-04,1,0.007189032358413394,1.586985470813929e-06
2014-08-05,1,-0.009685469956760784,1.190298363207276e-06
2014-08-06,1,1.563854864095049e-05,1.190298363207276e-06
2014-08-07,1,-0.005556620005612189,1.190298363207276e-06
2014-08-08,1,0.01153140243647122,1.190298363207276e-06
2014-08-11,1,0.002759425250346226,1.586985470813929e-06
2014-08-12,1,-0.001636641613174228,1.190298363207276e-06
2014-08-13,1,0.006707160027472625,1.586985470813929e-06
2014-08-14,1,0.004345814053963393,1.586985470813929e-06
2014-08-15,1,-6.13729241766281e-05,1.190298363207276e-06
2014-08-18,1,0.008531672245722488,1.190298363207276e-06
2014-08-19,1,0.005000651911711174,1.190298363207276e-06
2014-08-20,1,0.002477812999687412,1.586985470813929e-06
2014-08-21,1,0.002949889667182903,7.935717540874521e-07
2014-08-22,1,-0.001992587076123042,1.190298363207276e-06
2014-08-25,1,0.004787778824361766,1.586985470813929e-06
2014-08-26,1,0.001051080894003631,1.190298363207276e-06
2014-08-27,1,4.998729260785595e-05,1.586985470813929e-06
2014-08-28,1,-0.001689901051469156,1.190298363207276e-06
2014-08-29,1,0.003320414733635202,1.190298363207276e-06
2014-09-02,1,-0.00054406616000513,1.190298363207276e-06
2014-09-03,1,-0.0007791410646480479,1.190298363207276e-06
2014-09-04,1,-0.001534420775529122,1.190298363207276e-06
2014-09-05,1,0.00503588536555033,1.190298363207276e-06
2014-09-08,1,-0.003073114142502442,7.935717540874521e-07
2014-09-09,1,-0.006545009043329442,7.935717540874521e-07
2014-09-10,1,0.003646074416948641,7.935717540874521e-07
2014-09-11,1,0.0008819054148185845,7.935717540874521e-07
2014-09-12,1,-0.005962558462297207,7.935717540874521e-07
2014-09-15,1,-0.0007101514711099766,7.935717540874521e-07
2014-09-16,1,0.007484376300642248,7.935717540874521e-07
2014-09-17,1,0.00129564370109625,7.935717540874521e-07
2014-09-18,1,0.004891180086237235,7.935717540874521e-07
2014-09-19,1,-0.0004772695810254524,7.935717540874521e-07
